Date,Open,High,Low,Close,Volume,Market Cap
09-04-2019,0.358307,0.358307,0.348536,0.349462,1076688924,14604743889
08-04-2019,0.361143,0.367036,0.351588,0.358234,1513421926,14971342083
07-04-2019,0.354406,0.365387,0.351689,0.359856,1398086395,15021731305
06-04-2019,0.361837,0.363441,0.351168,0.354405,1440643534,14794185026
05-04-2019,0.332685,0.374064,0.33263,0.361803,2359353481,15103004666
04-04-2019,0.342286,0.348977,0.32907,0.332513,1599115419,13880340560
03-04-2019,0.351309,0.37127,0.333735,0.342234,2544122431,14286134859
02-04-2019,0.312805,0.35587,0.312001,0.351499,2400198268,14672900148
01-04-2019,0.309195,0.313777,0.30891,0.312747,836123225,13043585711
31-03-2019,0.31073,0.311171,0.30815,0.309229,652757652,12896872922
30-03-2019,0.307655,0.326784,0.306873,0.310632,929122633,12955391175
29-03-2019,0.309269,0.311644,0.306235,0.307929,854583316,12842645325
28-03-2019,0.312383,0.312452,0.307085,0.309246,677929379,12897607540
27-03-2019,0.305421,0.312615,0.304067,0.312465,781951318,13031827698
26-03-2019,0.303808,0.30506,0.298987,0.30506,761000017,12722986423
25-03-2019,0.309446,0.309736,0.301453,0.304055,750245385,12681109120
24-03-2019,0.312396,0.312453,0.308168,0.308992,649754894,12874448652
23-03-2019,0.311343,0.313666,0.31013,0.312359,611853725,13014768156
22-03-2019,0.311342,0.315092,0.310141,0.311541,687711343,12980675768
21-03-2019,0.31996,0.32085,0.309338,0.312718,824129023,13029696678
20-03-2019,0.319346,0.320777,0.314781,0.31961,794566633,13316885397
19-03-2019,0.316756,0.320595,0.315351,0.319281,672954616,13228510122
18-03-2019,0.317716,0.320667,0.314653,0.31744,692176696,13152224850
17-03-2019,0.320387,0.320739,0.316497,0.317612,530234054,13159356178
16-03-2019,0.315066,0.322413,0.314838,0.320468,759396360,13277693053
15-03-2019,0.312733,0.316065,0.311575,0.315052,636037517,13053269086
14-03-2019,0.31387,0.316362,0.311307,0.312955,706966032,12966405951
13-03-2019,0.310611,0.320114,0.30866,0.314098,827163024,13013743791
12-03-2019,0.311138,0.311773,0.307536,0.310201,581106367,12852289140
11-03-2019,0.313175,0.314576,0.309417,0.311065,671951311,12888076063
10-03-2019,0.314266,0.315795,0.311095,0.313107,620043949,12972692491
09-03-2019,0.309751,0.317748,0.309367,0.313826,763946051,13002493406
08-03-2019,0.315044,0.316385,0.308828,0.310087,680461375,12847588532
07-03-2019,0.317192,0.319898,0.314548,0.314766,716447226,13041438381
06-03-2019,0.316674,0.320833,0.311987,0.317031,750399371,13135275499
05-03-2019,0.305095,0.317879,0.304082,0.316507,786832982,13113543971
04-03-2019,0.312021,0.31312,0.302677,0.305133,647905632,12642316836
03-03-2019,0.314857,0.3165,0.310925,0.312554,548503372,12949767221
02-03-2019,0.316911,0.319301,0.312747,0.315126,604560086,13056329959
01-03-2019,0.315066,0.323946,0.31362,0.317312,752723591,13146898194
28-02-2019,0.313115,0.317004,0.311435,0.315078,734041245,13033383006
27-02-2019,0.319677,0.322419,0.308662,0.313106,716326029,12951843120
26-02-2019,0.327779,0.33431,0.316865,0.319477,881257178,13215356893
25-02-2019,0.300708,0.337855,0.300708,0.32851,1060838440,13589015145
24-02-2019,0.332942,0.341581,0.299331,0.301443,1117884486,12469397085
23-02-2019,0.321314,0.333893,0.318241,0.33262,638747256,13759017838
22-02-2019,0.321449,0.32344,0.318165,0.321904,570898964,13315770282
21-02-2019,0.332869,0.332869,0.319201,0.321291,634536385,13272215549
20-02-2019,0.323572,0.333607,0.320995,0.33288,777173685,13750925866
19-02-2019,0.321427,0.343676,0.320942,0.323768,1135384190,13374527524
18-02-2019,0.303084,0.327739,0.302557,0.321568,887187377,13251207947
17-02-2019,0.301571,0.304934,0.299235,0.30337,427237164,12501307769
16-02-2019,0.301602,0.303516,0.300731,0.301703,379011431,12432602528
15-02-2019,0.302129,0.304614,0.299583,0.301759,426310729,12434893660
14-02-2019,0.304017,0.3061,0.301514,0.301909,418928960,12441105391
13-02-2019,0.305429,0.311322,0.302188,0.304284,494653115,12538960413
12-02-2019,0.302569,0.307477,0.299579,0.30519,472806810,12576315747
