Date,Open,High,Low,Close,Volume,Market Cap
24-02-2019,90.13,92.97,79.74,81.52,279762301,705066679
23-02-2019,86.67,90.37,85.48,90.08,250962022,778987549
22-02-2019,85.6,87.24,85.19,86.76,245055088,750148022
21-02-2019,87.97,88.94,84.49,85.61,236314511,739973582
20-02-2019,88.22,88.39,85.1,87.91,260540777,759738059
19-02-2019,86.64,90.22,86.17,88.16,285735176,761705059
18-02-2019,79.74,87.03,79.67,86.56,289853373,747764090
17-02-2019,79.67,80.52,78.51,79.75,206403616,688790081
16-02-2019,79.12,80.86,79.1,79.6,193025119,687304075
15-02-2019,78.58,80.34,77.83,79.15,215175325,683308137
14-02-2019,80.58,81.21,78.09,78.52,196698077,677708050
13-02-2019,82.72,83.17,80.17,80.53,215409826,694937603
12-02-2019,80.21,83.33,78.64,82.68,236892784,713282004
11-02-2019,75.52,81.78,74.73,80.16,227879067,691438368
10-02-2019,74.24,75.5,73.0,75.5,177539073,651066069
09-02-2019,73.86,75.3,73.1,74.23,169940905,640025451
08-02-2019,67.26,73.85,66.87,73.85,181160600,636630491
07-02-2019,65.75,67.57,65.62,67.25,151346662,579584088
06-02-2019,68.34,68.42,65.47,65.71,188686597,566179473
05-02-2019,66.85,68.61,66.53,68.16,159410275,587172496
04-02-2019,67.03,67.35,66.41,67.02,158567871,577259676
03-02-2019,67.99,68.1,66.29,66.9,161289431,576039391
02-02-2019,67.39,68.01,66.74,67.97,152279085,585201223
01-02-2019,68.35,68.54,67.26,67.49,179787292,580896463
31-01-2019,69.27,69.83,68.07,68.26,140199493,587415758
30-01-2019,68.16,69.96,67.28,69.3,153059006,595813352
29-01-2019,68.1,69.06,66.95,68.25,166904205,586660032
28-01-2019,71.45,71.46,66.78,68.13,941544091,585522248
27-01-2019,74.18,74.18,71.4,71.4,162049523,613474381
26-01-2019,73.79,74.75,73.51,74.16,160830169,637016967
25-01-2019,73.24,74.47,73.17,73.83,170704889,634060854
24-01-2019,71.07,74.13,70.6,73.06,165476902,627345653
23-01-2019,71.78,73.68,70.44,71.07,173653586,610130559
22-01-2019,69.92,72.31,69.42,71.72,138943879,615524471
21-01-2019,70.04,70.35,69.12,69.91,163197554,599881626
20-01-2019,73.87,74.03,69.31,69.89,242808317,599612574
19-01-2019,71.72,74.49,71.57,73.97,173266129,634435314
18-01-2019,72.41,72.67,71.09,71.61,198778864,614067356
17-01-2019,71.56,72.61,70.62,72.41,160688846,620807031
16-01-2019,70.64,72.54,70.22,71.28,157274044,611007487
15-01-2019,72.9,73.27,69.85,70.72,170689876,606097142
14-01-2019,70.43,74.4,69.75,72.98,137162317,625302585
13-01-2019,73.61,74.35,69.36,70.26,128458987,601912036
12-01-2019,73.88,74.61,72.99,73.61,123278278,630439544
11-01-2019,73.61,75.15,72.8,73.78,115955105,631783615
10-01-2019,85.85,86.57,71.92,73.78,136869558,631644094
09-01-2019,81.68,87.31,81.53,85.8,107500924,734366601
08-01-2019,83.45,84.13,80.98,81.68,97001749,698952596
07-01-2019,86.0,86.72,82.89,83.34,115327298,713013313
06-01-2019,80.58,86.31,79.87,85.84,108093796,734199904
05-01-2019,81.02,82.1,80.27,80.61,116893026,689352809
04-01-2019,80.88,82.93,79.6,81.2,88034486,694238320
03-01-2019,83.9,84.63,80.51,80.86,107808623,691215796
02-01-2019,81.31,84.55,80.58,84.0,97837934,717906996
01-01-2019,79.16,81.26,78.32,81.05,88078738,692537857
31-12-2018,81.84,83.1,78.62,79.06,108299749,674947452
